Data,Id_Marketing,Sessoes,Usuarios,Conversoes,Receita
2025-02-04,6,189,164,7,1221.85
2025-02-04,7,157,127,2,444.06000000000006
2025-02-05,1,877,691,12,2282.68
2025-02-05,2,685,512,14,2919.39
2025-02-05,3,712,563,10,2215.15
2025-02-05,4,552,431,7,1535.95
2025-02-05,5,496,445,14,3422.2200000000003
2025-02-05,6,227,195,7,2440.0
2025-02-05,7,176,150,3,526.51
2025-02-06,1,1170,949,19,4387.31
2025-02-06,2,705,538,15,3802.46
2025-02-06,3,785,664,8,2237.01
2025-02-06,4,622,556,6,816.73
2025-02-06,5,564,513,16,3201.06
2025-02-06,6,193,165,7,2576.34
2025-02-06,7,145,122,2,97.42
2025-02-07,1,1250,1072,16,3617.04
2025-02-07,2,845,774,16,2826.12
2025-02-07,3,957,864,13,2819.67
2025-02-07,4,684,559,7,982.38
2025-02-07,5,480,381,13,2857.79
2025-02-07,6,193,173,7,1624.69
2025-02-07,7,142,119,2,273.75
2025-02-08,1,1275,1064,18,2982.85
2025-02-08,2,1003,862,20,3349.59
2025-02-08,3,1149,1006,14,1978.43
2025-02-08,4,655,529,6,880.96
2025-02-08,5,573,490,17,3116.53
2025-02-08,6,234,177,7,1274.75
2025-02-08,7,203,174,3,794.8399999999999
2025-02-09,1,1226,1084,16,3294.9300000000003
2025-02-09,2,881,708,19,4539.8
2025-02-09,3,922,711,12,4179.74
2025-02-09,4,738,641,6,1580.63
2025-02-09,5,580,513,17,2588.37
2025-02-09,6,243,221,8,1388.71
2025-02-09,7,186,151,3,418.93
2025-02-10,1,944,796,14,1346.33
2025-02-10,2,785,635,18,3983.29
2025-02-10,3,615,476,8,2089.37
2025-02-10,4,625,468,6,951.31
2025-02-10,5,382,341,11,2097.69
2025-02-10,6,165,134,5,1361.0
2025-02-10,7,158,134,2,249.03
2025-02-11,1,982,761,12,1919.03
2025-02-11,2,764,644,18,5104.13
2025-02-11,3,987,881,14,3222.25
2025-02-11,4,657,559,6,700.73
2025-02-11,5,406,363,12,2277.0
2025-02-11,6,167,141,5,688.5
2025-02-11,7,161,120,2,222.52
2025-02-12,1,932,710,14,2184.03
2025-02-12,2,877,748,18,3076.96
2025-02-12,3,763,654,9,2318.62
2025-02-12,4,651,556,6,1388.46
2025-02-12,5,476,412,15,2992.4300000000003
2025-02-12,6,242,191,9,1961.58
2025-02-12,7,164,149,2,283.64
2025-02-13,1,970,730,14,2787.51
2025-02-13,2,871,687,20,5310.59
2025-02-13,3,818,658,10,1891.92
2025-02-13,4,600,504,6,985.9300000000001
2025-02-13,5,412,339,13,2736.88
2025-02-13,6,206,175,6,1542.1
2025-02-13,7,181,158,3,379.25
2025-02-14,1,892,734,12,2705.04
2025-02-14,2,800,652,16,2574.6
2025-02-14,3,961,761,10,1711.08
2025-02-14,4,639,537,7,1074.46
2025-02-14,5,600,550,18,2790.52
2025-02-14,6,243,220,10,2403.88
2025-02-14,7,195,148,2,311.07
2025-02-15,1,1292,1038,21,4005.7999999999997
2025-02-15,2,832,685,15,3083.88
2025-02-15,3,1037,902,12,2837.04
2025-02-15,4,847,660,9,1943.9
2025-02-15,5,654,571,17,4541.509999999999
2025-02-15,6,262,218,8,2019.24
2025-02-15,7,188,140,3,419.71000000000004
2025-02-16,1,1043,933,15,2931.0
2025-02-16,2,849,763,18,2932.47
2025-02-16,3,988,844,13,1853.12
2025-02-16,4,624,528,6,1660.5
2025-02-16,5,610,460,15,3036.12
2025-02-16,6,272,226,10,1597.99
2025-02-16,7,195,158,3,834.1400000000001
2025-02-17,1,941,731,12,3732.45
2025-02-17,2,676,597,13,1894.4
2025-02-17,3,618,566,7,988.54
2025-02-17,4,595,465,6,557.24
2025-02-17,5,381,339,12,3107.54
2025-02-17,6,184,142,6,722.8399999999999
2025-02-17,7,110,95,2,129.72
2025-02-18,1,844,626,11,1638.17
2025-02-18,2,794,612,17,2928.6
2025-02-18,3,756,629,10,2075.15
2025-02-18,4,585,455,6,687.94
2025-02-18,5,487,394,16,3563.7599999999998
2025-02-18,6,224,195,7,1223.32
2025-02-18,7,147,124,2,145.64
2025-02-19,1,1027,870,17,3492.2
2025-02-19,2,593,494,13,2247.15
2025-02-19,3,889,668,10,2172.19
2025-02-19,4,544,411,6,782.42
2025-02-19,5,441,358,12,2501.85
2025-02-19,6,235,212,9,2020.11
2025-02-19,7,152,125,3,396.5
2025-02-20,1,1144,870,15,3990.54
2025-02-20,2,731,614,13,2413.62
2025-02-20,3,837,767,11,2360.93
2025-02-20,4,617,492,5,1501.1200000000001
2025-02-20,5,510,409,13,2384.5099999999998
2025-02-20,6,230,203,8,1143.68
2025-02-20,7,149,112,2,259.06
2025-02-21,1,1067,930,17,3722.87
2025-02-21,2,795,591,19,4639.94
2025-02-21,3,1040,794,11,2029.6399999999999
2025-02-21,4,703,523,6,831.48
2025-02-21,5,521,398,15,4104.23
2025-02-21,6,236,206,7,1134.52
2025-02-21,7,167,145,3,369.17999999999995
2025-02-22,1,1147,860,20,5634.7699999999995
2025-02-22,2,838,636,18,3996.64
2025-02-22,3,991,847,10,1992.6499999999999
2025-02-22,4,729,639,8,1530.21
2025-02-22,5,516,445,13,1806.85
2025-02-22,6,239,207,7,1459.92
2025-02-22,7,180,153,3,1060.72
2025-02-23,1,966,825,13,3222.64
2025-02-23,2,711,601,15,3317.0
2025-02-23,3,839,629,10,1262.77
2025-02-23,4,678,504,6,1029.77
2025-02-23,5,509,400,16,2722.34
2025-02-23,6,216,190,7,887.9
2025-02-23,7,189,141,3,945.19
2025-02-24,1,916,720,13,4422.92
2025-02-24,2,578,466,11,3486.2799999999997
2025-02-24,3,867,713,11,2232.69
2025-02-24,4,429,327,4,1075.21
2025-02-24,5,442,386,14,3152.0
2025-02-24,6,175,142,5,690.3
2025-02-24,7,105,83,1,0.0
2025-02-25,1,782,701,11,2456.19
2025-02-25,2,598,464,12,2092.38
2025-02-25,3,768,667,11,2045.5900000000001
2025-02-25,4,520,452,6,871.73
2025-02-25,5,483,432,12,1570.88
2025-02-25,6,186,140,7,862.26
2025-02-25,7,152,135,2,234.58
2025-02-26,1,1003,809,14,2842.2799999999997
2025-02-26,2,801,704,18,3977.2
2025-02-26,3,837,745,10,1963.85
2025-02-26,4,447,344,4,589.88
2025-02-26,5,433,339,10,2038.99
2025-02-26,6,211,180,8,1849.52
2025-02-26,7,155,129,2,176.38
2025-02-27,1,974,888,16,3918.86
2025-02-27,2,875,648,15,3244.37
2025-02-27,3,797,656,8,1148.16
2025-02-27,4,532,419,6,1347.08
2025-02-27,5,502,416,15,1875.11
2025-02-27,6,197,169,7,566.55
2025-02-27,7,148,127,2,125.3
2025-02-28,1,1125,964,15,2983.6600000000003
2025-02-28,2,791,619,19,3619.08
2025-02-28,3,831,764,11,2650.93
2025-02-28,4,594,472,6,796.85
2025-02-28,5,473,429,11,2551.96
2025-02-28,6,200,162,8,1917.1499999999999
2025-02-28,7,144,125,2,836.86
2025-03-01,1,1215,965,16,2051.96
2025-03-01,2,854,732,19,4574.56
2025-03-01,3,998,899,13,3095.78
2025-03-01,4,701,571,6,928.5
2025-03-01,5,601,514,16,2268.62
2025-03-01,6,248,186,8,1131.9
2025-03-01,7,181,162,3,235.87
2025-03-02,1,942,824,15,2233.82
2025-03-02,2,750,560,14,2375.94
2025-03-02,3,940,821,13,3474.85
2025-03-02,4,710,615,8,2675.11
2025-03-02,5,465,361,15,3011.5
2025-03-02,6,216,178,7,1536.0800000000002
2025-03-02,7,164,132,2,140.19
2025-03-03,1,725,538,9,1301.72
2025-03-03,2,692,549,17,3317.77
2025-03-03,3,705,556,10,2475.18
2025-03-03,4,442,402,4,265.94
2025-03-03,5,336,299,10,2036.43
2025-03-03,6,173,143,6,419.62
2025-03-03,7,122,104,2,189.33
2025-03-04,1,859,767,15,4301.27
2025-03-04,2,647,512,14,3108.09
2025-03-04,3,628,511,6,652.1800000000001
2025-03-04,4,443,340,4,467.61
2025-03-04,5,369,303,9,1859.12
2025-03-04,6,141,108,4,780.19
2025-03-04,7,113,92,2,255.94
2025-03-05,1,725,553,10,1958.34
2025-03-05,2,784,696,15,2713.1
2025-03-05,3,613,518,7,1876.9
2025-03-05,4,544,460,6,1029.9
2025-03-05,5,254,207,6,1456.8600000000001
2025-03-05,6,202,174,6,1335.76
2025-03-05,7,167,141,2,227.75
2025-03-06,1,976,760,14,3381.7200000000003
2025-03-06,2,850,677,20,4589.46
2025-03-06,3,833,699,9,1461.5800000000002
2025-03-06,4,530,453,5,581.81
2025-03-06,5,504,406,12,2751.66
2025-03-06,6,178,144,7,1965.53
2025-03-06,7,155,115,3,119.03
2025-03-07,1,1204,1014,15,2798.78
2025-03-07,2,755,593,15,2631.44
2025-03-07,3,921,768,12,3420.88
2025-03-07,4,691,578,7,2639.56
2025-03-07,5,455,415,13,3894.81
2025-03-07,6,186,153,7,1037.51
2025-03-07,7,160,138,3,539.54
2025-03-08,1,1207,1070,17,3038.73
2025-03-08,2,880,753,18,2729.4900000000002
2025-03-08,3,746,648,8,1590.57
2025-03-08,4,699,528,7,1186.71
2025-03-08,5,626,499,17,3507.0
2025-03-08,6,282,220,8,1778.94
2025-03-08,7,168,140,2,122.36
2025-03-09,1,997,827,17,3961.07
2025-03-09,2,776,620,16,4658.39
2025-03-09,3,764,625,10,2002.68
2025-03-09,4,523,394,5,1410.13
2025-03-09,5,442,381,12,2499.14
2025-03-09,6,237,187,8,1775.7600000000002
2025-03-09,7,146,128,2,252.1
2025-03-10,1,625,501,7,1040.49
2025-03-10,2,574,455,12,1656.3400000000001
2025-03-10,3,576,450,6,1069.34
2025-03-10,4,398,347,3,508.48
2025-03-10,5,394,355,12,2835.44
2025-03-10,6,164,149,6,937.44
2025-03-10,7,158,127,2,165.04
2025-03-11,1,935,760,15,3101.88
2025-03-11,2,629,553,11,1068.45
2025-03-11,3,556,439,6,1076.77
2025-03-11,4,424,367,3,108.51
2025-03-11,5,368,275,11,1540.95
2025-03-11,6,203,177,7,1329.15
2025-03-11,7,122,95,1,0.0
2025-03-12,1,674,499,10,1804.57
2025-03-12,2,531,485,12,1846.65
2025-03-12,3,671,583,9,2024.37
2025-03-12,4,520,406,5,1083.63
2025-03-12,5,419,354,14,1718.1399999999999
2025-03-12,6,200,164,6,941.86
2025-03-12,7,152,139,2,735.88
2025-03-13,1,772,637,10,1308.59
2025-03-13,2,664,586,15,4032.41
2025-03-13,3,715,532,8,2613.42
2025-03-13,4,508,423,5,1197.59
2025-03-13,5,389,348,10,1430.99
2025-03-13,6,203,172,7,2078.0
2025-03-13,7,131,107,2,501.36
2025-03-14,1,907,822,15,2698.04
2025-03-14,2,931,794,17,3106.91
2025-03-14,3,869,661,12,1962.98
2025-03-14,4,562,446,5,552.44
2025-03-14,5,407,351,10,2303.39
2025-03-14,6,228,193,7,1411.9199999999998
2025-03-14,7,165,136,2,255.09
2025-03-15,1,1234,1108,16,2128.26
2025-03-15,2,1060,804,23,4189.43
2025-03-15,3,1154,938,17,4156.17
2025-03-15,4,831,676,8,1335.08
2025-03-15,5,629,553,19,3024.26
2025-03-15,6,275,236,9,2756.8
2025-03-15,7,256,207,4,256.99
2025-03-16,1,1010,768,16,3637.7
2025-03-16,2,843,630,20,4430.11
2025-03-16,3,913,716,12,2327.85
2025-03-16,4,680,601,6,943.8100000000001
2025-03-16,5,521,466,15,2370.64
2025-03-16,6,214,183,8,1025.17
2025-03-16,7,170,129,2,123.11
2025-03-17,1,862,777,13,3198.2599999999998
2025-03-17,2,507,423,11,3203.0
2025-03-17,3,766,644,9,1526.1999999999998
2025-03-17,4,453,369,5,979.22
2025-03-17,5,397,317,13,2081.55
2025-03-17,6,164,144,5,615.29
2025-03-17,7,109,92,1,0.0
2025-03-18,1,599,507,9,2726.26
2025-03-18,2,693,541,15,3469.1
2025-03-18,3,708,565,7,821.83
2025-03-18,4,540,488,5,827.35
2025-03-18,5,255,194,8,1974.4299999999998
2025-03-18,6,159,140,5,706.81
2025-03-18,7,123,109,2,213.3
2025-03-19,1,826,635,13,2056.69
2025-03-19,2,779,681,16,3219.5699999999997
2025-03-19,3,619,555,8,1186.8700000000001
2025-03-19,4,491,410,5,599.3
2025-03-19,5,433,355,13,2824.49
2025-03-19,6,172,142,5,596.88
2025-03-19,7,130,99,2,339.18
2025-03-20,1,1076,878,17,3131.66
2025-03-20,2,644,570,15,3389.05
2025-03-20,3,737,613,10,1823.56
2025-03-20,4,663,568,7,1575.2
2025-03-20,5,415,370,13,2481.37
2025-03-20,6,182,138,7,746.37
2025-03-20,7,153,117,2,210.92
2025-03-21,1,702,597,9,1552.9
2025-03-21,2,713,565,15,2690.61
2025-03-21,3,894,774,12,1781.58
2025-03-21,4,661,523,6,1711.69
2025-03-21,5,538,403,14,3270.62
2025-03-21,6,200,179,6,1442.8899999999999
2025-03-21,7,175,139,2,677.04
2025-03-22,1,1174,972,17,3171.21
2025-03-22,2,772,703,15,2953.08
2025-03-22,3,1004,860,14,3148.7
2025-03-22,4,702,605,6,1475.23
2025-03-22,5,606,543,15,2311.48
2025-03-22,6,226,176,6,1879.83
2025-03-22,7,198,180,3,678.75
2025-03-23,1,1062,799,18,4537.110000000001
2025-03-23,2,917,735,20,4994.63
2025-03-23,3,810,717,11,2476.13
2025-03-23,4,726,561,6,1126.35
2025-03-23,5,528,443,17,4194.5
2025-03-23,6,243,184,8,1025.27
2025-03-23,7,196,176,4,420.52
2025-03-24,1,956,741,12,1735.3500000000001
2025-03-24,2,511,457,10,1336.91
2025-03-24,3,744,551,8,1632.6499999999999
2025-03-24,4,418,372,3,561.09
2025-03-24,5,433,356,12,1608.9
2025-03-24,6,170,126,6,965.9000000000001
2025-03-24,7,90,81,1,0.0
2025-03-25,1,788,667,14,3176.61
2025-03-25,2,655,498,14,4139.13
2025-03-25,3,743,660,9,1708.6599999999999
2025-03-25,4,592,522,6,1232.92
2025-03-25,5,493,398,13,2810.21
2025-03-25,6,162,134,5,489.84000000000003
2025-03-25,7,154,141,3,546.93
2025-03-26,1,906,758,15,3102.1
2025-03-26,2,809,716,17,3226.86
2025-03-26,3,883,699,12,2265.75
2025-03-26,4,624,544,7,1793.3899999999999
2025-03-26,5,545,426,16,2802.23
2025-03-26,6,212,172,8,1737.87
2025-03-26,7,157,122,3,643.56
2025-03-27,1,984,775,13,3322.07
2025-03-27,2,744,682,14,2254.38
2025-03-27,3,801,651,11,1858.05
2025-03-27,4,507,400,5,964.4200000000001
2025-03-27,5,495,435,14,3431.6600000000003
2025-03-27,6,194,160,6,1980.79
2025-03-27,7,163,124,2,247.12
2025-03-28,1,992,898,17,3199.47
2025-03-28,2,773,582,19,3880.5299999999997
2025-03-28,3,866,793,13,2120.07
2025-03-28,4,651,566,7,1990.12
2025-03-28,5,550,480,16,4991.04
2025-03-28,6,225,187,8,1448.21
2025-03-28,7,162,129,3,403.59000000000003
2025-03-29,1,1134,891,19,4359.76
2025-03-29,2,842,751,19,3343.3900000000003
2025-03-29,3,1032,807,15,3457.93
2025-03-29,4,658,556,7,1035.78
2025-03-29,5,662,520,22,5369.96
2025-03-29,6,261,215,9,1202.1
2025-03-29,7,181,139,2,457.77
2025-03-30,1,1025,840,17,3951.5
2025-03-30,2,830,618,17,5910.63
2025-03-30,3,948,755,13,3058.56
2025-03-30,4,638,515,8,1908.58
2025-03-30,5,569,467,18,3405.4700000000003
2025-03-30,6,207,163,9,1850.9099999999999
2025-03-30,7,178,140,3,224.10000000000002
2025-03-31,1,743,603,11,2983.87
2025-03-31,2,606,549,16,2843.85
2025-03-31,3,685,512,9,1915.5500000000002
2025-03-31,4,484,367,4,530.59
2025-03-31,5,402,310,12,2784.65
2025-03-31,6,123,98,4,409.71000000000004
2025-03-31,7,147,130,2,247.98
2025-04-01,1,806,693,13,2190.75
2025-04-01,2,631,519,14,2892.58
2025-04-01,3,779,614,9,1888.97
2025-04-01,4,649,507,8,3107.81
2025-04-01,5,370,281,11,2481.57
2025-04-01,6,155,132,5,654.08
2025-04-01,7,151,129,2,121.54
2025-04-02,1,917,748,14,2965.56
2025-04-02,2,622,530,12,3072.44
2025-04-02,3,653,587,9,2256.88
2025-04-02,4,467,425,4,486.58
2025-04-02,5,464,395,16,2992.16
2025-04-02,6,234,183,9,2349.75
2025-04-02,7,135,101,2,244.74
2025-04-03,1,866,699,12,3212.91
2025-04-03,2,889,716,18,4432.3
2025-04-03,3,1016,901,12,1888.98
2025-04-03,4,566,489,6,1056.65
2025-04-03,5,479,363,14,2193.4300000000003
2025-04-03,6,206,162,8,1591.8
2025-04-03,7,122,105,1,0.0
2025-04-04,1,1055,946,14,3508.89
2025-04-04,2,808,729,17,4273.22
2025-04-04,3,890,784,12,2905.24
2025-04-04,4,657,567,8,1541.06
2025-04-04,5,504,435,16,5358.150000000001
2025-04-04,6,219,172,7,1478.03
2025-04-04,7,171,144,2,498.86
2025-04-05,1,1179,987,16,4223.05
2025-04-05,2,1027,770,22,5708.41
2025-04-05,3,936,779,13,2580.06
2025-04-05,4,602,544,7,1142.18
2025-04-05,5,657,590,18,3608.2799999999997
2025-04-05,6,248,211,10,1709.76
2025-04-05,7,179,140,3,450.38
2025-04-06,1,1100,898,15,3315.5
2025-04-06,2,685,584,13,2192.99
2025-04-06,3,812,728,8,2094.0
2025-04-06,4,548,463,5,506.26
2025-04-06,5,527,410,15,4151.98
2025-04-06,6,193,145,6,1286.29
2025-04-06,7,151,123,2,217.19
2025-04-07,1,661,567,11,2058.71
2025-04-07,2,622,546,12,2183.26
2025-04-07,3,545,474,6,1906.04
2025-04-07,4,458,398,4,476.23
2025-04-07,5,411,347,12,2250.5299999999997
2025-04-07,6,160,135,6,999.21
2025-04-07,7,134,120,2,252.2
2025-04-08,1,930,730,16,2582.96
2025-04-08,2,443,360,9,2042.94
2025-04-08,3,604,495,8,1026.08
2025-04-08,4,546,491,6,1615.3999999999999
2025-04-08,5,466,372,12,2452.85
2025-04-08,6,162,140,5,649.06
2025-04-08,7,105,88,1,0.0
2025-04-09,1,914,793,15,5801.55
2025-04-09,2,709,546,13,3147.52
2025-04-09,3,823,708,11,2998.85
2025-04-09,4,551,413,5,531.47
2025-04-09,5,444,395,11,3054.31
2025-04-09,6,151,137,5,1245.07
2025-04-09,7,131,116,2,276.27
2025-04-10,1,1009,808,13,3050.94
2025-04-10,2,801,671,19,4907.78
2025-04-10,3,790,617,9,1917.96
2025-04-10,4,559,451,6,1179.76
2025-04-10,5,489,411,15,3803.93
2025-04-10,6,222,190,8,1104.22
2025-04-10,7,169,129,2,231.26
2025-04-11,1,1091,986,14,2914.01
2025-04-11,2,580,475,13,2434.93
2025-04-11,3,804,659,9,2777.32
2025-04-11,4,623,522,6,1891.52
2025-04-11,5,468,378,14,2152.84
2025-04-11,6,191,174,5,808.87
2025-04-11,7,158,121,2,285.4
2025-04-12,1,1058,852,18,2591.73
2025-04-12,2,798,601,17,4382.19
2025-04-12,3,835,667,10,1898.84
2025-04-12,4,585,495,6,575.99
2025-04-12,5,476,392,15,2042.16
2025-04-12,6,237,198,9,2157.28
2025-04-12,7,155,138,2,661.86
2025-04-13,1,952,833,13,2785.94
2025-04-13,2,687,538,14,2026.61
2025-04-13,3,748,635,9,2611.62
2025-04-13,4,663,578,7,1252.68
2025-04-13,5,408,365,12,2242.7400000000002
2025-04-13,6,192,173,7,1781.71
2025-04-13,7,199,150,3,292.13
2025-04-14,1,690,619,11,2742.28
2025-04-14,2,580,475,12,2047.6699999999998
2025-04-14,3,550,459,6,1784.53
2025-04-14,4,378,329,4,327.61
2025-04-14,5,359,268,9,1729.63
2025-04-14,6,158,121,5,1263.61
2025-04-14,7,86,68,1,0.0
2025-04-15,1,779,621,11,3203.16
2025-04-15,2,633,536,13,2447.09
2025-04-15,3,596,500,7,985.34
2025-04-15,4,376,331,4,645.4200000000001
2025-04-15,5,354,303,11,1865.14
2025-04-15,6,147,118,5,1745.24
2025-04-15,7,96,76,1,0.0
2025-04-16,1,637,476,9,1397.22
2025-04-16,2,499,382,10,1937.12
2025-04-16,3,613,485,8,2010.35
2025-04-16,4,608,498,5,661.62
2025-04-16,5,358,288,10,1982.31
2025-04-16,6,184,140,6,665.35
2025-04-16,7,142,118,2,230.11
2025-04-17,1,967,763,13,2960.98
2025-04-17,2,654,524,16,3448.0099999999998
2025-04-17,3,527,398,6,938.58
2025-04-17,4,606,494,5,776.04
2025-04-17,5,408,333,10,2724.0299999999997
2025-04-17,6,194,173,7,1160.3700000000001
2025-04-17,7,155,128,2,327.24
2025-04-18,1,853,724,13,1894.17
2025-04-18,2,870,670,16,3507.04
2025-04-18,3,865,779,10,1643.14
2025-04-18,4,517,451,5,1347.83
2025-04-18,5,452,336,13,2807.0099999999998
2025-04-18,6,214,195,8,982.8199999999999
2025-04-18,7,147,125,2,329.97
2025-04-19,1,1054,794,17,2808.54
2025-04-19,2,881,746,19,5434.65
2025-04-19,3,650,520,9,2473.48
2025-04-19,4,612,481,6,1145.9
2025-04-19,5,452,398,12,2718.58
2025-04-19,6,198,156,6,905.2199999999999
2025-04-19,7,172,153,3,695.47
2025-04-20,1,754,675,10,2474.07
2025-04-20,2,787,717,13,2774.37
2025-04-20,3,840,715,9,1604.69
2025-04-20,4,612,512,5,1235.95
2025-04-20,5,490,421,15,2850.3
2025-04-20,6,208,181,7,1089.37
2025-04-20,7,107,85,1,0.0
2025-04-21,1,771,706,13,3013.49
2025-04-21,2,514,449,10,2764.23
2025-04-21,3,686,541,9,2766.04
2025-04-21,4,374,321,3,394.23
2025-04-21,5,381,346,10,2435.9
2025-04-21,6,128,114,4,323.98
2025-04-21,7,106,79,2,156.04
2025-04-22,1,787,719,10,1955.86
2025-04-22,2,638,574,11,2179.95
2025-04-22,3,552,482,8,1573.9499999999998
2025-04-22,4,624,535,6,769.78
2025-04-22,5,405,337,13,1830.75
2025-04-22,6,169,136,7,1043.71
2025-04-22,7,115,96,2,232.92
2025-04-23,1,734,637,10,1454.75
2025-04-23,2,541,432,12,2791.56
2025-04-23,3,722,607,8,2736.1800000000003
2025-04-23,4,376,324,4,655.04
2025-04-23,5,360,266,10,2985.96
2025-04-23,6,154,138,4,657.65
2025-04-23,7,129,108,2,115.1
2025-04-24,1,805,688,12,2214.17
2025-04-24,2,646,479,15,3011.32
2025-04-24,3,835,671,9,1590.37
2025-04-24,4,467,372,4,1008.9200000000001
2025-04-24,5,507,404,15,3435.59
2025-04-24,6,181,153,7,989.97
2025-04-24,7,136,104,2,306.69
2025-04-25,1,870,669,12,1929.02
2025-04-25,2,595,451,13,2230.17
2025-04-25,3,754,655,9,1905.3799999999999
2025-04-25,4,571,436,5,821.31
2025-04-25,5,412,329,12,2280.8
2025-04-25,6,196,178,7,1888.7800000000002
2025-04-25,7,145,119,2,304.93
2025-04-26,1,1133,941,18,4757.429999999999
2025-04-26,2,717,592,14,2426.77
2025-04-26,3,928,767,13,4865.1900000000005
2025-04-26,4,651,586,6,1520.28
2025-04-26,5,513,458,16,3276.24
2025-04-26,6,252,222,7,1184.51
2025-04-26,7,140,113,2,206.71
2025-04-27,1,997,791,14,3048.9100000000003
2025-04-27,2,758,578,15,3436.1
2025-04-27,3,886,805,11,2616.05
2025-04-27,4,677,612,8,1235.3600000000001
2025-04-27,5,491,393,14,4300.0599999999995
2025-04-27,6,216,174,8,1414.2000000000003
2025-04-27,7,161,137,3,397.18
2025-04-28,1,705,601,10,2378.58
2025-04-28,2,568,470,10,3144.71
2025-04-28,3,624,542,8,2218.64
2025-04-28,4,551,499,5,1378.28
2025-04-28,5,435,346,12,2949.41
2025-04-28,6,137,106,5,1552.29
2025-04-28,7,136,109,2,195.27
2025-04-29,1,825,733,12,2859.71
2025-04-29,2,574,499,11,2606.48
2025-04-29,3,722,587,9,2227.06
2025-04-29,4,653,483,6,704.25
2025-04-29,5,326,294,8,2145.01
2025-04-29,6,161,123,6,1220.03
2025-04-29,7,154,116,2,155.68
2025-04-30,1,847,636,12,2015.37
2025-04-30,2,693,637,14,3969.66
2025-04-30,3,727,615,7,975.08
2025-04-30,4,452,400,4,744.8
2025-04-30,5,460,351,13,2207.76
2025-04-30,6,195,161,7,1580.15
2025-04-30,7,129,100,2,130.35
2025-05-01,1,1155,977,17,4247.3
2025-05-01,2,898,779,21,3955.56
2025-05-01,3,948,734,11,1474.73
2025-05-01,4,661,517,7,615.27
2025-05-01,5,535,454,17,4182.37
2025-05-01,6,249,207,8,1773.75
2025-05-01,7,184,142,3,353.96999999999997
2025-05-02,1,1196,938,18,2434.64
2025-05-02,2,878,751,20,4006.9
2025-05-02,3,1082,807,13,3693.78
2025-05-02,4,801,654,8,2341.09
2025-05-02,5,627,484,20,3307.0299999999997
2025-05-02,6,283,238,10,1691.7099999999998
2025-05-02,7,143,106,2,209.49
2025-05-03,1,1295,995,21,3818.75
2025-05-03,2,1077,952,25,4391.27
2025-05-03,3,997,804,14,2272.54
2025-05-03,4,854,635,8,1673.34
2025-05-03,5,673,507,19,5322.28
2025-05-03,6,291,231,9,2573.3999999999996
2025-05-03,7,220,189,4,605.35
2025-05-04,1,1091,938,19,4605.13
2025-05-04,2,851,647,16,2901.78
2025-05-04,3,1027,901,14,3961.62
2025-05-04,4,731,642,9,1851.19
2025-05-04,5,613,502,16,3052.91
2025-05-04,6,276,225,9,1372.57
2025-05-04,7,195,147,3,112.26
2025-05-05,1,1009,819,16,4537.46
2025-05-05,2,768,662,18,3630.4300000000003
2025-05-05,3,804,665,12,2010.53
2025-05-05,4,639,552,7,1138.73
2025-05-05,5,375,300,11,1891.02
2025-05-05,6,208,157,7,1534.8
2025-05-05,7,141,126,3,864.51
2025-05-06,1,1114,928,14,3975.16
2025-05-06,2,679,531,15,2471.3
2025-05-06,3,778,579,10,1923.37
2025-05-06,4,547,449,6,1529.28
2025-05-06,5,479,358,13,2190.5
2025-05-06,6,163,141,6,1073.4
2025-05-06,7,146,120,2,993.8399999999999
2025-05-07,1,915,761,15,3960.0699999999997
2025-05-07,2,855,671,22,5811.75
2025-05-07,3,763,620,9,3716.33
2025-05-07,4,680,586,8,1051.38
2025-05-07,5,478,409,14,2925.12
2025-05-07,6,239,195,10,2492.82
2025-05-07,7,166,134,3,331.1
2025-05-08,1,1102,947,15,2062.44
2025-05-08,2,712,535,17,2780.98
2025-05-08,3,847,769,11,1540.11
2025-05-08,4,558,475,6,2655.23
2025-05-08,5,548,425,16,3583.28
2025-05-08,6,194,155,6,2037.73
2025-05-08,7,174,154,3,502.71999999999997
2025-05-09,1,1328,1061,21,4411.09
2025-05-09,2,870,741,21,3819.57
2025-05-09,3,947,721,11,2987.0
2025-05-09,4,765,622,7,1438.22
2025-05-09,5,532,468,17,2403.9
2025-05-09,6,235,174,10,2281.9700000000003
2025-05-09,7,162,120,3,336.76
2025-05-10,1,1472,1344,25,5643.66
2025-05-10,2,997,766,19,3970.59
2025-05-10,3,1035,947,13,2053.47
2025-05-10,4,923,790,10,1984.9
2025-05-10,5,587,490,19,4655.63
2025-05-10,6,231,174,9,1733.21
2025-05-10,7,221,201,4,679.05
2025-05-11,1,1203,1074,16,3277.32
2025-05-11,2,895,728,18,3385.12
2025-05-11,3,928,828,14,2190.25
2025-05-11,4,718,537,8,1409.87
2025-05-11,5,632,561,20,4160.56
2025-05-11,6,233,191,7,1125.3899999999999
2025-05-11,7,230,179,4,292.34000000000003
2025-05-12,1,949,847,12,1852.61
2025-05-12,2,821,634,16,2663.07
2025-05-12,3,721,631,9,2255.39
2025-05-12,4,406,333,4,1221.17
2025-05-12,5,507,398,13,2329.12
2025-05-12,6,178,147,6,1195.16
2025-05-12,7,119,102,2,789.26
2025-05-13,1,720,612,9,1930.74
2025-05-13,2,588,501,11,1800.0
2025-05-13,3,642,577,6,1114.0
2025-05-13,4,458,359,4,521.03
