Data,Id_Produto,Id_Marketing,Quantidade,Preco_Venda,Canal_Venda
2024-02-18,43,1,1,146.92,Site
2024-02-18,11,2,1,122.04,Site
2024-02-18,13,2,3,250.22,Site
2024-02-18,15,2,1,293.5,Site
2024-02-18,33,2,1,339.27,Site
2024-02-18,38,3,1,285.67,App
2024-02-18,17,3,1,309.58,App
2024-02-18,29,3,1,249.86,App
2024-02-18,27,4,2,257.98,Site
2024-02-18,41,5,1,253.72,Site
2024-02-18,17,5,2,306.32,Site
2024-02-18,30,5,2,185.66,Site
2024-02-18,8,5,1,174.5,Site
2024-02-18,13,5,2,268.37,Site
2024-02-18,12,6,1,266.47,Site
2024-02-18,38,6,2,279.04,Site
2024-02-19,55,1,1,365.07,Site
2024-02-19,53,1,1,161.76,Site
2024-02-19,28,2,1,218.12,Site
2024-02-19,11,2,1,125.01,Site
2024-02-19,7,2,2,312.37,Site
2024-02-19,56,3,1,278.58,App
2024-02-19,14,3,1,297.97,App
2024-02-19,30,5,1,167.02,Site
2024-02-19,4,5,3,376.5,Site
2024-02-19,23,5,2,123.11,Site
2024-02-20,43,1,1,151.65,Site
2024-02-20,19,1,2,342.88,Site
2024-02-20,54,2,1,235.04,Site
2024-02-20,6,2,3,244.9,Site
2024-02-20,56,2,2,278.58,Site
2024-02-20,24,3,2,381.07,App
2024-02-20,42,4,3,408.21,Site
2024-02-20,17,5,2,281.22,Site
2024-02-20,44,5,2,146.81,Site
2024-02-20,42,5,1,420.0,Site
2024-02-20,44,6,1,156.14,Site
2024-02-20,20,6,3,197.14,Site
2024-02-21,44,1,1,154.74,Site
2024-02-21,15,1,3,322.23,Site
2024-02-21,37,2,3,262.75,Site
2024-02-21,48,2,1,420.0,Site
2024-02-21,56,2,1,294.33,Site
2024-02-21,10,3,1,188.51,App
2024-02-21,23,3,2,118.1,App
2024-02-21,1,3,1,123.93,App
2024-02-21,50,4,1,152.31,Site
2024-02-21,14,5,1,327.77,Site
2024-02-21,38,5,2,273.41,Site
2024-02-21,10,5,1,187.22,Site
2024-02-21,51,6,2,239.02,Site
2024-02-21,43,6,1,144.58,Site
2024-02-22,41,1,3,258.93,Site
2024-02-22,15,1,1,314.9,Site
2024-02-22,14,1,2,304.95,Site
2024-02-22,33,1,2,346.29,Site
2024-02-22,27,2,2,267.06,Site
2024-02-22,16,2,1,408.94,Site
2024-02-22,23,2,3,125.93,Site
2024-02-22,51,3,1,244.38,App
2024-02-22,34,3,1,190.43,App
2024-02-22,27,4,2,260.66,Site
2024-02-22,19,5,2,306.84,Site
2024-02-22,50,5,1,137.52,Site
2024-02-22,11,6,1,121.71,Site
2024-02-22,50,6,3,136.96,Site
2024-02-23,30,1,3,194.72,Site
2024-02-23,23,1,1,119.56,Site
2024-02-23,14,1,2,316.69,Site
2024-02-23,7,1,1,332.26,Site
2024-02-23,53,2,3,172.96,Site
2024-02-23,5,2,1,152.53,Site
2024-02-23,20,2,2,190.45,Site
2024-02-23,14,2,1,326.94,Site
2024-02-23,2,2,2,131.26,Site
2024-02-23,14,3,3,349.72,App
2024-02-23,50,3,2,142.28,App
2024-02-23,40,3,2,186.89,App
2024-02-23,4,4,1,371.75,Site
2024-02-23,41,4,1,219.57,Site
2024-02-23,50,5,1,148.5,Site
2024-02-23,22,5,2,143.53,Site
2024-02-23,34,6,2,203.92,Site
2024-02-23,51,6,1,242.88,Site
2024-02-23,6,7,3,231.7,Site
2024-02-24,51,1,1,238.68,Site
2024-02-24,56,1,3,263.33,Site
2024-02-24,5,1,2,151.07,Site
2024-02-24,12,2,1,265.61,Site
2024-02-24,11,2,2,128.22,Site
2024-02-24,38,2,1,258.74,Site
2024-02-24,8,3,1,163.14,App
2024-02-24,26,3,2,352.36,App
2024-02-24,4,3,1,360.44,App
2024-02-24,46,4,2,186.73,Site
2024-02-24,44,5,1,149.69,Site
2024-02-24,18,5,1,256.47,Site
2024-02-24,45,5,1,129.27,Site
2024-02-24,7,5,1,320.88,Site
2024-02-24,20,5,2,197.12,Site
2024-02-24,5,6,1,156.22,Site
2024-02-25,50,1,1,149.57,Site
2024-02-25,58,1,1,124.48,Site
2024-02-25,1,1,1,129.24,Site
2024-02-25,13,2,2,247.74,Site
2024-02-25,32,2,1,283.6,Site
2024-02-25,46,2,1,178.24,Site
2024-02-25,51,2,1,244.33,Site
2024-02-25,14,2,1,299.8,Site
2024-02-25,18,3,1,255.86,App
2024-02-25,12,3,1,239.32,App
2024-02-25,22,4,3,128.71,Site
2024-02-25,32,5,1,321.97,Site
2024-02-25,6,5,1,230.63,Site
2024-02-25,47,5,2,361.9,Site
2024-02-25,22,6,2,138.55,Site
2024-02-25,20,6,2,179.8,Site
2024-02-26,41,1,2,254.24,Site
2024-02-26,40,1,1,182.0,Site
2024-02-26,60,2,1,258.79,Site
2024-02-26,27,5,2,285.98,Site
2024-02-27,50,1,1,138.94,Site
2024-02-27,27,1,1,251.36,Site
2024-02-27,53,1,1,159.6,Site
2024-02-27,1,2,1,130.89,Site
2024-02-27,50,2,3,135.66,Site
2024-02-27,38,2,2,282.18,Site
2024-02-27,8,3,1,177.2,App
2024-02-27,15,5,1,286.64,Site
2024-02-27,28,6,2,199.87,Site
2024-02-28,33,1,1,343.8,Site
2024-02-28,56,1,1,257.25,Site
2024-02-28,19,2,3,297.73,Site
2024-02-28,43,2,1,147.04,Site
2024-02-28,11,2,2,135.01,Site
2024-02-28,42,3,1,407.24,App
2024-02-28,32,3,1,286.32,App
2024-02-28,33,4,1,322.36,Site
2024-02-28,14,5,1,348.24,Site
2024-02-29,50,1,1,134.68,Site
2024-02-29,29,1,2,271.95,Site
2024-02-29,14,2,1,344.12,Site
2024-02-29,50,2,3,150.16,Site
2024-02-29,14,2,2,329.31,Site
2024-02-29,55,3,1,349.2,App
2024-02-29,42,4,2,420.0,Site
2024-02-29,22,5,2,149.4,Site
2024-02-29,36,5,2,308.12,Site
2024-02-29,41,5,2,238.09,Site
2024-02-29,34,6,1,196.43,Site
2024-03-01,33,1,1,274.42,Site
2024-03-01,22,1,3,157.17,Site
2024-03-01,53,2,3,196.75,Site
2024-03-01,56,2,1,256.95,Site
2024-03-01,25,2,1,316.16,Site
2024-03-01,16,2,3,342.25,Site
2024-03-01,29,2,1,216.21,Site
2024-03-01,6,2,1,250.16,Site
2024-03-01,56,2,2,296.33,Site
2024-03-01,19,3,1,332.6,App
2024-03-01,25,3,3,340.7,App
2024-03-01,1,3,3,125.29,App
2024-03-01,36,4,1,333.31,Site
2024-03-01,57,5,1,300.08,Site
2024-03-01,1,6,1,115.38,Site
2024-03-02,6,1,3,241.92,Site
2024-03-02,45,1,1,124.23,Site
2024-03-02,3,2,1,420.0,Site
2024-03-02,22,2,1,160.19,Site
2024-03-02,44,2,1,154.72,Site
2024-03-02,11,3,1,135.78,App
2024-03-02,6,3,1,263.46,App
2024-03-02,6,3,1,267.8,App
2024-03-02,25,4,2,350.47,Site
2024-03-02,20,5,1,227.99,Site
2024-03-02,55,5,1,283.85,Site
2024-03-02,27,5,1,218.0,Site
2024-03-03,41,1,2,215.0,Site
2024-03-03,13,1,2,290.47,Site
2024-03-03,53,1,3,171.62,Site
2024-03-03,27,1,1,214.97,Site
2024-03-03,25,2,1,320.01,Site
2024-03-03,55,2,3,325.9,Site
2024-03-03,50,2,1,167.77,Site
2024-03-03,40,2,2,169.87,Site
2024-03-03,47,3,1,327.32,App
2024-03-03,56,3,1,290.64,App
2024-03-03,35,4,1,371.84,Site
2024-03-03,18,5,3,302.53,Site
2024-03-03,41,5,1,196.68,Site
2024-03-03,13,5,1,292.43,Site
2024-03-03,43,6,1,121.86,Site
2024-03-04,4,1,2,340.11,Site
2024-03-04,15,2,1,285.02,Site
2024-03-04,22,2,1,151.73,Site
2024-03-04,26,2,1,321.15,Site
2024-03-04,29,2,2,230.59,Site
2024-03-04,13,3,1,306.64,App
2024-03-04,13,4,2,281.13,Site
2024-03-04,21,5,1,353.06,Site
2024-03-04,27,5,1,227.7,Site
2024-03-04,57,5,2,304.05,Site
2024-03-04,50,6,2,149.72,Site
2024-03-05,12,1,3,243.21,Site
2024-03-05,1,2,1,136.77,Site
2024-03-05,1,2,1,123.9,Site
2024-03-05,20,2,1,200.33,Site
2024-03-05,43,2,1,124.26,Site
2024-03-05,23,3,1,129.56,App
2024-03-05,34,5,1,190.54,Site
2024-03-05,41,5,1,202.41,Site
2024-03-05,50,5,2,152.16,Site
2024-03-05,45,6,1,123.82,Site
2024-03-06,10,1,1,225.02,Site
2024-03-06,32,2,2,318.18,Site
2024-03-06,19,2,1,303.98,Site
2024-03-06,35,3,2,342.3,App
2024-03-06,30,4,1,186.76,Site
2024-03-06,53,5,1,178.96,Site
2024-03-06,58,5,3,137.93,Site
2024-03-06,13,5,1,274.41,Site
2024-03-06,13,6,2,269.12,Site
2024-03-07,5,1,1,154.2,Site
2024-03-07,15,1,2,324.97,Site
2024-03-07,31,1,1,398.43,Site
2024-03-07,50,2,1,160.56,Site
2024-03-07,13,2,1,288.78,Site
2024-03-07,8,2,3,164.51,Site
2024-03-07,41,2,3,227.65,Site
2024-03-07,4,2,1,333.37,Site
2024-03-07,14,2,3,287.48,Site
2024-03-07,33,3,3,296.08,App
2024-03-07,58,5,1,137.62,Site
2024-03-07,20,5,2,225.19,Site
2024-03-07,37,5,1,275.19,Site
2024-03-07,51,6,1,251.98,Site
2024-03-08,1,1,1,122.11,Site
2024-03-08,59,1,1,225.61,Site
2024-03-08,27,1,2,245.94,Site
2024-03-08,1,2,2,132.12,Site
2024-03-08,30,2,1,169.9,Site
2024-03-08,32,2,1,331.56,Site
2024-03-08,15,3,1,291.48,App
2024-03-08,36,3,3,331.37,App
2024-03-08,32,3,1,321.96,App
2024-03-08,11,5,1,128.98,Site
2024-03-08,51,5,1,283.41,Site
2024-03-08,20,6,1,219.33,Site
2024-03-09,27,1,2,205.83,Site
2024-03-09,23,1,2,139.26,Site
2024-03-09,42,1,1,420.0,Site
2024-03-09,30,1,1,184.35,Site
2024-03-09,38,1,2,268.08,Site
2024-03-09,50,2,1,152.52,Site
2024-03-09,45,2,1,126.55,Site
2024-03-09,56,2,3,271.97,Site
2024-03-09,20,3,1,203.97,App
2024-03-09,45,3,1,119.77,App
2024-03-09,59,3,2,201.61,App
2024-03-09,55,4,1,282.47,Site
2024-03-09,45,5,2,125.44,Site
2024-03-09,55,5,1,279.53,Site
2024-03-09,42,6,1,420.0,Site
2024-03-10,53,1,1,169.98,Site
2024-03-10,30,1,1,194.93,Site
2024-03-10,23,1,1,130.37,Site
2024-03-10,5,1,1,140.47,Site
2024-03-10,15,2,1,333.33,Site
2024-03-10,29,2,1,233.0,Site
2024-03-10,42,2,2,416.82,Site
2024-03-10,14,2,1,263.89,Site
2024-03-10,36,2,1,325.35,Site
2024-03-10,37,3,3,245.58,App
2024-03-10,42,3,3,409.58,App
2024-03-10,4,3,1,301.57,App
2024-03-10,32,4,3,308.73,Site
2024-03-10,52,4,1,380.19,Site
2024-03-10,11,5,1,129.99,Site
2024-03-10,18,5,1,290.51,Site
2024-03-10,16,5,1,341.28,Site
2024-03-10,6,6,1,252.3,Site
2024-03-10,1,6,3,123.15,Site
2024-03-11,33,1,1,293.78,Site
2024-03-11,24,1,1,366.95,Site
2024-03-11,51,2,1,272.49,Site
2024-03-11,27,2,1,203.18,Site
2024-03-11,34,2,2,191.66,Site
2024-03-11,29,3,1,223.96,App
2024-03-11,8,3,3,167.74,App
2024-03-11,57,4,1,326.75,Site
2024-03-11,5,5,1,137.32,Site
2024-03-11,35,5,1,346.68,Site
2024-03-11,41,6,1,219.8,Site
2024-03-12,43,1,1,121.51,Site
2024-03-12,42,1,1,401.86,Site
2024-03-12,10,1,1,197.58,Site
2024-03-12,18,1,2,271.95,Site
2024-03-12,36,2,1,314.93,Site
2024-03-12,24,2,1,351.09,Site
2024-03-12,6,2,1,235.11,Site
2024-03-12,10,3,2,200.18,App
2024-03-12,27,3,1,216.84,App
2024-03-12,37,4,1,275.02,Site
2024-03-12,29,5,2,235.62,Site
2024-03-12,50,5,3,173.96,Site
2024-03-12,13,5,1,266.27,Site
2024-03-12,23,5,3,139.43,Site
2024-03-12,12,6,2,245.85,Site
2024-03-13,12,1,1,243.73,Site
2024-03-13,20,1,1,214.87,Site
2024-03-13,7,1,2,337.97,Site
2024-03-13,24,2,2,330.76,Site
2024-03-13,7,2,3,363.36,Site
2024-03-13,14,2,1,301.66,Site
2024-03-13,53,3,3,196.54,App
2024-03-13,35,4,2,380.18,Site
2024-03-13,1,5,3,120.98,Site
2024-03-13,58,5,1,125.13,Site
2024-03-13,35,5,1,359.75,Site
2024-03-13,51,6,1,261.31,Site
2024-03-14,59,1,1,204.58,Site
2024-03-14,15,1,1,312.9,Site
2024-03-14,41,1,1,211.77,Site
2024-03-14,40,1,3,185.2,Site
2024-03-14,37,2,2,255.77,Site
2024-03-14,43,2,2,129.97,Site
2024-03-14,38,3,1,280.47,App
2024-03-14,39,3,1,325.53,App
2024-03-14,22,4,1,158.3,Site
2024-03-14,5,5,1,155.14,Site
2024-03-14,20,5,1,217.29,Site
2024-03-14,29,5,1,230.81,Site
2024-03-14,54,5,1,280.4,Site
2024-03-14,55,6,1,289.89,Site
2024-03-15,27,1,1,228.74,Site
2024-03-15,6,1,2,253.16,Site
2024-03-15,51,2,1,257.22,Site
2024-03-15,31,2,1,395.4,Site
2024-03-15,46,2,1,187.05,Site
2024-03-15,23,3,1,142.97,App
2024-03-15,55,3,2,322.68,App
2024-03-15,10,3,2,210.76,App
2024-03-15,36,4,1,316.17,Site
2024-03-15,43,5,1,123.45,Site
2024-03-15,1,6,1,130.39,Site
2024-03-15,57,6,1,341.29,Site
2024-03-16,6,1,1,259.75,Site
2024-03-16,52,1,1,391.21,Site
2024-03-16,1,2,1,117.75,Site
2024-03-16,21,2,1,387.35,Site
2024-03-16,57,2,1,329.39,Site
2024-03-16,15,3,1,303.07,App
2024-03-16,2,3,3,122.19,App
2024-03-16,1,3,1,117.14,App
2024-03-16,41,4,1,218.58,Site
2024-03-16,37,5,1,250.18,Site
2024-03-16,1,5,1,119.37,Site
2024-03-16,33,5,2,305.03,Site
2024-03-16,50,6,1,165.55,Site
2024-03-17,13,1,1,290.91,Site
2024-03-17,15,1,2,283.29,Site
2024-03-17,3,1,1,420.0,Site
2024-03-17,22,2,1,166.45,Site
2024-03-17,1,2,3,122.76,Site
2024-03-17,17,2,2,262.12,Site
2024-03-17,11,2,2,127.51,Site
2024-03-17,28,2,3,209.61,Site
2024-03-17,20,3,1,201.02,App
2024-03-17,41,3,1,197.79,App
2024-03-17,38,3,1,279.3,App
2024-03-17,19,4,1,322.69,Site
2024-03-17,7,5,2,383.6,Site
2024-03-17,14,5,1,282.11,Site
2024-03-17,6,5,2,235.71,Site
2024-03-17,58,6,1,129.32,Site
2024-03-18,46,1,1,181.17,Site
2024-03-18,44,1,2,146.19,Site
2024-03-18,20,2,1,204.35,Site
2024-03-18,51,2,1,286.86,Site
2024-03-18,44,3,2,137.25,App
2024-03-18,54,4,1,272.53,Site
2024-03-18,60,5,2,301.26,Site
2024-03-18,47,5,1,312.96,Site
2024-03-18,6,5,1,258.72,Site
2024-03-18,4,5,3,328.4,Site
2024-03-18,51,6,1,258.17,Site
2024-03-19,49,1,1,328.63,Site
2024-03-19,41,1,2,218.14,Site
2024-03-19,33,2,1,304.8,Site
2024-03-19,1,2,2,132.01,Site
2024-03-19,38,3,1,271.8,App
2024-03-19,6,5,1,260.31,Site
2024-03-19,17,5,2,268.27,Site
2024-03-19,10,6,2,196.8,Site
2024-03-20,31,1,1,405.63,Site
2024-03-20,35,1,1,364.09,Site
2024-03-20,46,2,3,176.35,Site
2024-03-20,15,2,3,318.62,Site
2024-03-20,44,3,1,161.05,App
2024-03-20,24,3,1,383.75,App
2024-03-20,24,4,2,354.63,Site
2024-03-20,1,5,3,128.09,Site
2024-03-20,58,5,1,131.22,Site
2024-03-20,45,5,1,132.04,Site
2024-03-20,57,6,2,314.66,Site
2024-03-21,14,1,2,264.47,Site
2024-03-21,6,1,1,245.51,Site
2024-03-21,23,2,1,139.05,Site
2024-03-21,20,2,1,225.66,Site
2024-03-21,1,2,1,127.47,Site
2024-03-21,6,3,1,248.18,App
2024-03-21,40,3,2,191.36,App
2024-03-21,1,3,2,118.65,App
2024-03-21,44,4,1,156.79,Site
2024-03-21,27,5,3,222.91,Site
2024-03-21,16,6,1,364.23,Site
2024-03-22,55,1,1,284.99,Site
2024-03-22,19,1,1,327.96,Site
2024-03-22,14,2,1,276.3,Site
2024-03-22,13,2,1,269.19,Site
2024-03-22,60,3,1,268.37,App
2024-03-22,20,3,1,201.82,App
2024-03-22,13,3,1,286.4,App
2024-03-22,23,5,3,136.6,Site
2024-03-22,58,5,3,128.81,Site
2024-03-22,8,5,1,176.35,Site
2024-03-22,20,6,2,194.26,Site
2024-03-22,20,6,1,203.07,Site
2024-03-23,38,1,2,277.15,Site
2024-03-23,46,1,1,176.07,Site
2024-03-23,3,1,1,420.0,Site
2024-03-23,33,1,1,267.62,Site
2024-03-23,26,1,1,312.39,Site
2024-03-23,26,2,2,307.67,Site
2024-03-23,7,2,1,347.07,Site
2024-03-23,33,2,1,279.24,Site
2024-03-23,56,3,1,257.33,App
2024-03-23,13,3,1,270.33,App
2024-03-23,17,3,1,245.42,App
2024-03-23,35,4,1,367.23,Site
2024-03-23,37,5,2,254.7,Site
2024-03-23,33,5,1,287.28,Site
2024-03-23,55,5,1,308.09,Site
2024-03-23,13,5,3,287.09,Site
2024-03-23,43,6,1,114.66,Site
2024-03-23,46,6,1,204.99,Site
2024-03-24,8,1,1,164.84,Site
2024-03-24,50,1,1,159.69,Site
2024-03-24,11,1,1,124.91,Site
2024-03-24,2,2,1,128.52,Site
2024-03-24,15,2,1,312.18,Site
2024-03-24,33,2,1,277.35,Site
2024-03-24,23,2,1,148.81,Site
2024-03-24,45,2,1,120.55,Site
2024-03-24,36,2,2,306.79,Site
2024-03-24,33,2,3,264.78,Site
2024-03-24,51,3,2,280.54,App
2024-03-24,8,3,1,161.81,App
2024-03-24,42,3,1,419.23,App
2024-03-24,34,4,2,183.64,Site
2024-03-24,51,4,1,277.82,Site
2024-03-24,5,5,1,164.33,Site
2024-03-24,6,5,2,263.62,Site
2024-03-24,24,5,1,388.46,Site
2024-03-24,1,5,1,133.5,Site
2024-03-25,58,1,3,121.64,Site
2024-03-25,25,1,1,325.5,Site
2024-03-25,41,2,2,209.95,Site
2024-03-25,22,2,1,158.34,Site
2024-03-25,46,2,1,180.23,Site
2024-03-25,39,3,1,294.41,App
2024-03-25,47,4,2,307.94,Site
2024-03-25,1,5,1,127.93,Site
2024-03-25,26,5,1,310.82,Site
2024-03-25,13,6,1,292.17,Site
2024-03-26,18,1,3,294.89,Site
2024-03-26,31,1,1,389.36,Site
2024-03-26,34,2,1,189.69,Site
2024-03-26,23,2,1,141.38,Site
2024-03-26,24,2,2,391.77,Site
2024-03-26,10,2,1,213.05,Site
2024-03-26,1,3,1,123.76,App
2024-03-26,31,4,1,383.32,Site
2024-03-26,20,5,1,203.75,Site
2024-03-26,22,6,1,144.0,Site
2024-03-27,40,1,1,170.3,Site
2024-03-27,35,1,1,390.95,Site
2024-03-27,50,1,1,144.73,Site
2024-03-27,4,2,1,347.4,Site
2024-03-27,41,3,2,206.82,App
2024-03-27,49,3,2,343.92,App
2024-03-27,44,6,1,147.28,Site
2024-03-28,45,1,1,136.65,Site
2024-03-28,60,1,2,269.52,Site
2024-03-28,35,2,1,370.34,Site
2024-03-28,11,2,1,141.3,Site
2024-03-28,13,2,2,270.83,Site
2024-03-28,51,3,3,261.5,App
2024-03-28,6,4,3,236.45,Site
2024-03-28,46,5,1,179.48,Site
2024-03-28,8,5,2,181.57,Site
2024-03-28,45,6,1,124.53,Site
2024-03-29,35,1,3,380.6,Site
2024-03-29,20,1,2,214.75,Site
2024-03-29,30,1,1,180.8,Site
2024-03-29,13,2,2,286.44,Site
2024-03-29,42,2,1,420.0,Site
2024-03-29,29,3,1,215.05,App
2024-03-29,20,4,3,190.98,Site
2024-03-29,5,5,3,150.8,Site
2024-03-29,27,5,2,222.73,Site
2024-03-29,38,6,1,292.0,Site
2024-03-30,33,1,1,317.62,Site
2024-03-30,57,1,2,308.54,Site
2024-03-30,12,1,2,243.78,Site
2024-03-30,15,2,1,293.37,Site
2024-03-30,27,3,1,227.97,App
2024-03-30,11,3,1,126.71,App
2024-03-30,3,4,2,420.0,Site
2024-03-30,1,5,3,129.2,Site
2024-03-30,56,5,1,262.81,Site
2024-03-30,35,5,3,361.02,Site
2024-03-30,27,6,1,235.73,Site
2024-03-30,27,6,1,220.65,Site
2024-03-30,36,6,3,320.31,Site
2024-03-31,22,1,1,159.13,Site
2024-03-31,33,1,2,302.18,Site
2024-03-31,54,1,1,267.94,Site
2024-03-31,60,1,3,292.46,Site
2024-03-31,32,1,3,371.48,Site
2024-03-31,54,2,1,237.52,Site
2024-03-31,19,2,2,326.82,Site
2024-03-31,59,2,3,200.46,Site
2024-03-31,14,3,2,265.8,App
2024-03-31,11,3,1,132.67,App
2024-03-31,50,4,1,161.46,Site
2024-03-31,1,5,3,132.37,Site
2024-03-31,12,5,1,278.97,Site
2024-03-31,20,5,2,226.14,Site
2024-03-31,5,6,1,140.51,Site
2024-04-01,2,1,3,129.63,Site
2024-04-01,15,1,1,312.28,Site
2024-04-01,12,2,1,239.14,Site
2024-04-01,50,2,2,167.25,Site
2024-04-01,12,2,1,252.7,Site
2024-04-01,25,3,1,311.9,App
2024-04-01,2,4,1,137.49,Site
2024-04-01,44,5,1,138.86,Site
2024-04-01,55,5,1,329.39,Site
2024-04-02,42,1,1,420.0,Site
2024-04-02,24,1,1,381.85,Site
2024-04-02,41,1,2,210.06,Site
2024-04-02,5,2,1,147.16,Site
2024-04-02,20,3,1,201.83,App
2024-04-02,4,3,2,310.86,App
2024-04-02,27,4,1,237.65,Site
2024-04-02,58,5,3,124.18,Site
2024-04-03,20,1,3,228.6,Site
2024-04-03,1,1,1,132.16,Site
2024-04-03,13,2,3,305.95,Site
2024-04-03,39,2,2,313.31,Site
2024-04-03,45,3,1,128.95,App
2024-04-03,24,5,1,345.47,Site
2024-04-03,30,6,1,170.39,Site
2024-04-04,24,1,1,383.11,Site
2024-04-04,44,1,1,148.5,Site
2024-04-04,18,2,1,262.9,Site
2024-04-04,26,2,1,305.82,Site
2024-04-04,53,2,1,172.79,Site
2024-04-04,10,2,1,200.75,Site
2024-04-04,13,3,2,269.47,App
2024-04-04,6,5,1,249.99,Site
2024-04-04,51,6,1,299.97,Site
2024-04-05,12,1,3,267.31,Site
2024-04-05,44,1,1,140.04,Site
2024-04-05,27,2,1,240.52,Site
2024-04-05,13,2,3,299.54,Site
2024-04-05,20,2,1,203.74,Site
2024-04-05,28,3,1,212.61,App
2024-04-05,33,4,2,296.62,Site
2024-04-05,1,5,1,129.99,Site
2024-04-05,13,5,1,278.94,Site
2024-04-05,28,5,2,199.45,Site
2024-04-05,22,6,1,151.2,Site
2024-04-06,2,1,3,122.5,Site
2024-04-06,23,1,1,143.55,Site
2024-04-06,54,1,2,275.29,Site
2024-04-06,41,1,1,217.35,Site
2024-04-06,46,2,1,183.44,Site
2024-04-06,24,2,1,370.11,Site
2024-04-06,53,2,2,174.24,Site
2024-04-06,6,2,1,264.91,Site
2024-04-06,15,3,2,313.39,App
2024-04-06,23,3,1,140.48,App
2024-04-06,11,3,1,136.61,App
2024-04-06,54,4,1,246.15,Site
2024-04-06,1,5,1,117.13,Site
2024-04-06,41,5,1,218.61,Site
2024-04-06,1,5,3,119.89,Site
2024-04-06,1,5,1,125.61,Site
2024-04-06,38,6,1,273.73,Site
2024-04-07,13,1,1,304.07,Site
2024-04-07,48,1,1,420.0,Site
2024-04-07,14,1,1,265.82,Site
2024-04-07,5,1,1,150.42,Site
2024-04-07,27,2,1,206.82,Site
2024-04-07,50,2,1,165.62,Site
2024-04-07,2,2,3,127.85,Site
2024-04-07,1,3,1,122.21,App
2024-04-07,26,3,1,275.1,App
2024-04-07,27,4,1,217.83,Site
2024-04-07,23,5,2,135.22,Site
2024-04-07,7,5,2,356.55,Site
2024-04-07,14,5,1,306.21,Site
2024-04-07,50,5,1,169.82,Site
2024-04-07,27,6,3,222.96,Site
2024-04-07,27,6,2,246.5,Site
2024-04-08,54,1,2,237.76,Site
2024-04-08,33,1,2,273.49,Site
2024-04-08,14,1,1,262.6,Site
2024-04-08,13,1,1,272.6,Site
2024-04-08,41,2,1,218.11,Site
2024-04-08,50,2,1,148.6,Site
2024-04-08,2,3,1,132.38,App
2024-04-08,26,4,1,287.43,Site
2024-04-08,27,5,3,209.05,Site
2024-04-09,13,1,1,284.48,Site
2024-04-09,23,1,2,145.85,Site
2024-04-09,46,1,2,173.45,Site
2024-04-09,5,2,1,156.78,Site
2024-04-09,1,3,1,119.09,App
2024-04-09,53,3,2,178.27,App
2024-04-09,45,3,2,133.59,App
2024-04-09,59,5,2,201.75,Site
2024-04-09,42,5,2,420.0,Site
2024-04-09,38,5,2,276.8,Site
2024-04-09,23,6,1,140.79,Site
2024-04-10,6,1,1,272.53,Site
2024-04-10,31,2,1,378.06,Site
2024-04-10,43,2,1,120.21,Site
2024-04-10,54,2,2,256.31,Site
2024-04-10,58,2,1,120.6,Site
2024-04-10,12,3,2,262.57,App
2024-04-10,23,3,1,148.86,App
2024-04-10,56,4,2,278.48,Site
2024-04-10,17,5,3,261.77,Site
2024-04-11,50,1,1,147.75,Site
2024-04-11,41,1,1,219.94,Site
2024-04-11,20,2,3,216.32,Site
2024-04-11,12,2,1,236.1,Site
2024-04-11,28,2,1,217.62,Site
2024-04-11,59,3,1,230.09,App
2024-04-11,21,3,1,355.84,App
2024-04-11,44,4,1,150.0,Site
2024-04-11,39,4,1,344.7,Site
2024-04-11,17,5,1,260.74,Site
2024-04-11,34,5,1,187.95,Site
2024-04-11,38,5,1,259.83,Site
2024-04-11,6,6,2,250.03,Site
2024-04-12,18,1,3,272.76,Site
2024-04-12,6,1,1,242.4,Site
2024-04-12,24,1,2,380.45,Site
2024-04-12,38,1,1,267.63,Site
2024-04-12,34,2,1,182.01,Site
2024-04-12,44,2,1,154.79,Site
2024-04-12,19,2,1,334.61,Site
2024-04-12,44,2,1,157.09,Site
2024-04-12,44,3,1,160.99,App
2024-04-12,11,3,1,129.92,App
2024-04-12,16,3,2,368.69,App
2024-04-12,34,3,1,194.87,App
2024-04-12,8,4,2,186.71,Site
2024-04-12,47,5,3,340.45,Site
2024-04-12,57,5,1,316.55,Site
2024-04-12,8,5,1,179.08,Site
2024-04-13,34,1,1,191.18,Site
2024-04-13,27,1,3,211.0,Site
2024-04-13,26,1,1,283.76,Site
2024-04-13,42,1,3,400.96,Site
2024-04-13,34,2,1,195.03,Site
2024-04-13,59,2,1,218.52,Site
2024-04-13,11,2,1,126.02,Site
2024-04-13,7,3,2,357.39,App
2024-04-13,44,3,2,154.06,App
2024-04-13,40,4,3,186.37,Site
2024-04-13,59,5,1,212.62,Site
2024-04-13,57,5,1,337.73,Site
2024-04-13,52,5,1,420.0,Site
2024-04-13,13,5,1,290.43,Site
2024-04-13,35,5,1,379.03,Site
2024-04-13,37,6,1,237.63,Site
2024-04-13,51,6,1,291.86,Site
2024-04-13,8,7,1,160.67,Site
2024-04-14,2,1,1,120.29,Site
2024-04-14,1,1,1,127.24,Site
2024-04-14,44,1,1,151.8,Site
2024-04-14,46,1,1,188.88,Site
2024-04-14,53,2,1,188.55,Site
2024-04-14,41,2,2,220.1,Site
2024-04-14,18,2,1,306.94,Site
2024-04-14,30,2,1,173.9,Site
2024-04-14,7,2,1,359.72,Site
2024-04-14,41,3,2,208.55,App
